0.00,1,37.967331,23.774532,229.707852,0.000000,34.78399063225214,17.39199531612607
0.00,2,37.971738,23.758638,38.291786,0.000000,62.58842551841771,31.294212759208857
1.00,1,37.967326,23.774522,230.554332,1.000000,76.02292379952249,38.011461899761244
1.00,2,37.971745,23.758645,38.291786,1.000000,80.09334256771237,40.046671283856185
2.00,1,37.967316,23.774503,233.076683,2.000000,49.841709656102196,24.920854828051098
2.00,2,37.971759,23.758660,38.291786,2.000000,47.039807912722786,23.519903956361393
3.00,1,37.967302,23.774474,236.010480,3.000000,75.20721193254828,37.60360596627414
3.00,2,37.971780,23.758682,38.291786,3.000000,72.76117151406312,36.38058575703156
4.00,1,37.967285,23.774434,239.881328,4.000000,22.155909902476722,11.077954951238361
4.00,2,37.971807,23.758712,39.779928,4.000000,61.24771437795908,30.623857188979535
5.00,1,37.967269,23.774381,247.327997,5.000000,90.83238102135289,45.416190510676444
5.00,2,37.971833,23.758758,52.952756,5.000000,42.09205941714532,21.04602970857266
6.00,1,37.967254,23.774317,251.966352,5.893475,100.0,50.0
6.00,2,37.971855,23.758809,59.911289,5.216981,70.35519029703119,35.17759514851559
7.00,1,37.967243,23.774251,256.747542,5.893475,66.91144326947648,33.45572163473824
7.00,2,37.971866,23.758867,74.824350,5.216981,57.62120285409543,28.810601427047715
8.00,1,37.967235,23.774185,259.416012,5.893475,66.85025353137779,33.425126765688894
8.00,2,37.971868,23.758926,85.786237,5.216981,58.556659405285664,29.27832970264283
9.00,1,37.967228,23.774119,260.844296,5.893475,31.422540914434695,15.711270457217347
9.00,2,37.971860,23.758985,98.560890,5.216981,71.00237132791614,35.50118566395807
10.00,1,37.967221,23.774052,260.844296,5.893475,20.0,10.0
10.00,2,37.971850,23.759043,99.832226,5.216981,58.97185797334035,29.485928986670174
11.00,1,37.967214,23.773986,260.844296,5.893475,93.6775053093265,46.83875265466325
11.00,2,37.971835,23.759099,106.824175,5.216981,96.36222647145124,48.18111323572562
12.00,1,37.967207,23.773919,260.844296,5.893475,72.02037734738941,36.01018867369471
12.00,2,37.971820,23.759155,106.824175,5.216981,65.81616733456701,32.908083667283506
13.00,1,37.967200,23.773853,260.844296,5.893475,89.73299950879829,44.86649975439914
13.00,2,37.971805,23.759212,106.824175,5.216981,67.99822232967563,33.999111164837814
14.00,1,37.967193,23.773786,260.844296,5.893475,48.15092841898508,24.07546420949254
14.00,2,37.971791,23.759268,106.824175,5.216981,86.19937025751022,43.09968512875511
15.00,1,37.967187,23.773720,260.844296,5.893475,28.265882285363013,14.132941142681506
15.00,2,37.971776,23.759324,106.824175,5.216981,63.581299323473345,31.790649661736676
16.00,1,37.967179,23.773654,259.560752,5.893475,61.71417512643172,30.857087563215856
16.00,2,37.971761,23.759380,106.824175,5.216981,100.0,50.0
17.00,1,37.967170,23.773587,259.114473,5.893475,59.18737655332327,29.593688276661634
17.00,2,37.971746,23.759437,106.843541,5.216981,50.646988206523666,25.323494103261833
18.00,1,37.967162,23.773521,259.114473,5.893475,71.00582890015953,35.502914450079764
18.00,2,37.971731,23.759493,107.072269,5.216981,75.92841730762396,37.96420865381198
19.00,1,37.967153,23.773455,259.114473,5.893475,39.83939526645093,19.919697633225464
19.00,2,37.971716,23.759549,107.072269,5.216981,55.87379490929699,27.936897454648495
20.00,1,37.967145,23.773389,259.114473,5.893475,33.59628616138379,16.798143080691894
20.00,2,37.971701,23.759605,106.464367,5.216981,43.613260179954345,21.806630089977173
21.00,1,37.967134,23.773323,256.550297,5.893475,45.676724577364226,22.838362288682113
21.00,2,37.971687,23.759662,105.698069,5.216981,56.59724653066908,28.298623265334545
22.00,1,37.967123,23.773257,256.550297,5.893475,39.998615789220025,19.999307894610013
22.00,2,37.971673,23.759719,105.698069,5.216981,26.149240222935333,13.074620111467667
23.00,1,37.967113,23.773192,256.550297,5.893475,39.3528402824295,19.67642014121475
23.00,2,37.971659,23.759775,105.698069,5.216981,57.37906638467804,28.689533192339024
24.00,1,37.967102,23.773126,257.059611,5.893475,90.88812001485846,45.44406000742923
24.00,2,37.971645,23.759832,105.698069,5.216981,36.9690816400213,18.48454082001065
25.00,1,37.967096,23.773060,261.427265,5.893475,24.716908749551116,12.358454374775558
25.00,2,37.971629,23.759888,107.450208,5.216981,57.12571921618644,28.562859608093223
26.00,1,37.967090,23.772993,261.427265,5.893475,93.53916348872119,46.76958174436059
26.00,2,37.971612,23.759943,109.674099,5.216981,86.17139351220104,43.08569675610052
27.00,1,37.967083,23.772926,261.427265,5.893475,69.31244494658618,34.65622247329309
27.00,2,37.971595,23.759999,109.674099,5.216981,51.09825530826353,25.549127654131766
28.00,1,37.967078,23.772860,262.344767,5.893475,52.987819204108014,26.493909602054007
28.00,2,37.971578,23.760054,109.674099,5.216981,20.0,10.0
29.00,1,37.967073,23.772793,263.265631,5.893475,78.97833255358631,39.489166276793156
29.00,2,37.971559,23.760108,111.925978,5.216981,70.68121051201092,35.34060525600546
30.00,1,37.967068,23.772726,263.265631,5.893475,66.18567523816795,33.09283761908397
30.00,2,37.971540,23.760162,112.446075,5.216981,70.50475356484806,35.25237678242403
31.00,1,37.967065,23.772659,264.469893,5.893475,51.728172969135706,25.864086484567856
31.00,2,37.971521,23.760217,112.446075,5.216981,57.16642968605239,28.583214843026195
32.00,1,37.967065,23.772592,268.874545,5.893475,40.540090807916386,20.270045403958193
32.00,2,37.971502,23.760271,112.446075,5.216981,75.41241607003529,37.706208035017646
33.00,1,37.967066,23.772525,268.874545,5.893475,54.712908483691855,27.356454241845928
33.00,2,37.971479,23.760323,116.928266,5.216981,67.57640060194231,33.788200300971155
34.00,1,37.967066,23.772458,268.874545,5.893475,78.10806369752945,39.05403184876472
34.00,2,37.971456,23.760375,117.866134,5.216981,39.659833572391534,19.829916786195767
35.00,1,37.967068,23.772391,269.918472,5.893475,58.70644644408984,29.35322322204492
35.00,2,37.971433,23.760426,117.866134,5.216981,75.9737367370444,37.9868683685222
36.00,1,37.967069,23.772324,270.257425,5.893475,52.730035242452544,26.365017621226272
36.00,2,37.971410,23.760478,117.866134,5.216981,39.258943211036325,19.629471605518162
37.00,1,37.967071,23.772257,270.257425,5.893475,36.03636167617098,18.01818083808549
37.00,2,37.971386,23.760529,117.866134,5.216981,71.64809762821402,35.82404881410701
38.00,1,37.967077,23.772191,274.787469,5.893475,87.47792552469421,43.73896276234711
38.00,2,37.971363,23.760581,117.866134,5.216981,32.30968201670128,16.15484100835064
39.00,1,37.967083,23.772124,274.787469,5.893475,47.252848015608315,23.626424007804157
39.00,2,37.971340,23.760633,117.866134,5.216981,56.44320911673702,28.22160455836851
40.00,1,37.967090,23.772057,276.072456,5.893475,36.25263143093781,18.126315715468905
40.00,2,37.971317,23.760684,117.880608,5.216981,61.11297614459746,30.55648807229873
40.00,3,37.971738,23.758638,38.291786,0.000000,64.65019472577666,32.32509736288833
41.00,1,37.967098,23.771991,276.159483,5.893475,45.59924102861108,22.79962051430554
41.00,2,37.971294,23.760736,118.018841,5.216981,27.40783637617932,13.70391818808966
41.00,3,37.971745,23.758645,38.291786,1.000000,67.47796727244535,33.73898363622268
42.00,1,37.967107,23.771925,277.963524,5.893475,29.62207564340648,14.811037821703241
42.00,2,37.971270,23.760787,118.018841,5.216981,82.85212044673298,41.42606022336649
42.00,3,37.971759,23.758660,38.291786,2.000000,25.316721684417224,12.658360842208612
43.00,1,37.967116,23.771859,278.448069,5.893475,35.68741417885482,17.84370708942741
43.00,2,37.971247,23.760839,118.018841,5.216981,23.473798716547783,11.736899358273892
43.00,3,37.971780,23.758682,38.291786,3.000000,100.0,50.0
44.00,1,37.967127,23.771794,280.885527,5.893475,92.9114958145285,46.45574790726425
44.00,2,37.971224,23.760890,118.018841,5.216981,39.572608779054654,19.786304389527327
44.00,3,37.971807,23.758712,39.779928,4.000000,20.0,10.0
45.00,1,37.967139,23.771728,280.885527,5.893475,20.180682898369334,10.090341449184667
45.00,2,37.971200,23.760942,118.626303,5.216981,42.26504206367434,21.13252103183717
45.00,3,37.971833,23.758758,52.952756,5.000000,34.2775502337017,17.13877511685085
46.00,1,37.967151,23.771663,280.885527,5.893475,78.57205003355625,39.286025016778126
46.00,2,37.971176,23.760992,119.495421,5.216981,42.16440838375098,21.08220419187549
46.00,3,37.971856,23.758814,61.591954,5.617784,77.88772180705182,38.94386090352591
47.00,1,37.967163,23.771597,281.935103,5.893475,70.81268259163282,35.40634129581641
47.00,2,37.971151,23.761043,119.495421,5.216981,100.0,50.0
47.00,3,37.971866,23.758876,76.435092,5.617784,33.210211779881575,16.605105889940788
48.00,1,37.967177,23.771533,284.097991,5.893475,64.42368559656283,32.21184279828142
48.00,2,37.971127,23.761094,119.495421,5.216981,64.37091733849604,32.18545866924802
48.00,3,37.971866,23.758940,89.344252,5.617784,61.52774815946031,30.76387407973015
49.00,1,37.967192,23.771468,284.097991,5.893475,94.02641359407134,47.01320679703567
49.00,2,37.971103,23.761145,119.495421,5.216981,75.61908932829724,37.80954466414862
49.00,3,37.971857,23.759003,98.560890,5.617784,31.333244290323204,15.666622145161602
50.00,1,37.967206,23.771404,284.097991,5.893475,35.12639053525954,17.56319526762977
50.00,2,37.971078,23.761196,119.495421,5.216981,100.0,50.0
50.00,3,37.971845,23.759064,103.147546,5.617784,69.63016735444296,34.81508367722148
51.00,1,37.967221,23.771339,284.034967,5.893475,40.89594736054669,20.447973680273346
51.00,2,37.971054,23.761246,119.495421,5.216981,63.887393201953685,31.943696600976846
51.00,3,37.971828,23.759125,106.824175,5.617784,40.853487199130385,20.426743599565192
52.00,1,37.967235,23.771275,283.401397,5.893475,67.73847083312558,33.86923541656279
52.00,2,37.971030,23.761297,119.495421,5.216981,55.321784424377974,27.660892212188987
52.00,3,37.971812,23.759186,106.824175,5.617784,82.55258516478656,41.27629258239328
53.00,1,37.967248,23.771210,283.401397,5.893475,60.54934574517444,30.27467287258722
53.00,2,37.971005,23.761348,119.558942,5.216981,71.4773481514221,35.73867407571105
53.00,3,37.971796,23.759246,106.824175,5.617784,66.21557869084468,33.10778934542234
54.00,1,37.967262,23.771145,283.401397,5.893475,54.08261669360141,27.0413083468007
54.00,2,37.970980,23.761398,120.142714,5.216981,20.0,10.0
54.00,3,37.971780,23.759307,106.824175,5.617784,75.64050065720494,37.82025032860247
55.00,1,37.967276,23.771080,283.401397,5.893475,41.87523266550359,20.937616332751794
55.00,2,37.970956,23.761449,120.142714,5.216981,50.358673838654624,25.179336919327312
55.00,3,37.971764,23.759367,106.824175,5.617784,84.99518021878941,42.49759010939471
56.00,1,37.967290,23.771016,283.401397,5.893475,59.135940411297334,29.56797020564867
56.00,2,37.970931,23.761499,120.142714,5.216981,55.63206975421507,27.816034877107533
56.00,3,37.971748,23.759428,106.824175,5.617784,52.147080060478665,26.073540030239332
57.00,1,37.967304,23.770951,283.401397,5.893475,60.26434762632439,30.132173813162193
57.00,2,37.970906,23.761550,120.142714,5.216981,43.97045011289145,21.985225056445724
57.00,3,37.971732,23.759488,107.072269,5.617784,100.0,50.0
58.00,1,37.967318,23.770886,283.401397,5.893475,36.612638512497554,18.306319256248777
58.00,2,37.970881,23.761600,120.142714,5.216981,81.58090823793158,40.79045411896579
58.00,3,37.971716,23.759549,107.072269,5.617784,20.0,10.0
59.00,1,37.967331,23.770822,283.401397,5.893475,20.0,10.0
59.00,2,37.970857,23.761650,120.142714,5.216981,83.74949203626625,41.87474601813312
59.00,3,37.971700,23.759610,106.356000,5.617784,61.221395709570295,30.610697854785148
60.00,1,37.967345,23.770757,283.056605,5.893475,30.66452531733137,15.332262658665686
60.00,2,37.970832,23.761701,120.142714,5.216981,22.824705001747496,11.412352500873748
60.00,3,37.971685,23.759671,105.698069,5.617784,92.81505426402427,46.407527132012135
61.00,1,37.967358,23.770692,283.056605,5.893475,54.47862082740688,27.23931041370344
61.00,2,37.970807,23.761751,120.142714,5.216981,43.479999003748404,21.739999501874202
61.00,3,37.971670,23.759732,105.698069,5.617784,52.048511235212544,26.024255617606272
62.00,1,37.967372,23.770627,283.056605,5.893475,50.81045130478443,25.405225652392215
62.00,2,37.970782,23.761802,120.142714,5.216981,96.02835971095138,48.01417985547569
62.00,3,37.971654,23.759793,105.698069,5.617784,58.93700213034222,29.46850106517111
63.00,1,37.967385,23.770562,283.056605,5.893475,27.014032361140757,13.507016180570378
63.00,2,37.970757,23.761852,120.142714,5.216981,76.56640124131481,38.283200620657404
63.00,3,37.971639,23.759854,105.698069,5.617784,24.67038487064133,12.335192435320664
64.00,1,37.967399,23.770497,283.056605,5.893475,60.01673269686487,30.008366348432435
64.00,2,37.970733,23.761903,120.142714,5.216981,55.849234560804575,27.924617280402288
64.00,3,37.971621,23.759913,109.357632,5.617784,20.0,10.0
65.00,1,37.967409,23.770432,279.084101,5.893475,72.30561565423277,36.15280782711638
65.00,2,37.970708,23.761953,120.142714,5.216981,42.63000083375226,21.31500041687613
65.00,3,37.971603,23.759973,109.674099,5.617784,20.0,10.0
66.00,1,37.967419,23.770366,279.084101,5.893475,63.171116684364044,31.585558342182026
66.00,2,37.970683,23.762003,120.142714,5.216981,38.866443945945846,19.433221972972923
66.00,3,37.971585,23.760032,109.674099,5.617784,76.43413110734366,38.21706555367183
67.00,1,37.967429,23.770300,279.084101,5.893475,42.65594566260268,21.32797283130134
67.00,2,37.970658,23.762054,120.440509,5.216981,50.1545198927798,25.0772599463899
67.00,3,37.971565,23.760091,111.029811,5.617784,37.83323202019237,18.916616010096185
68.00,1,37.967439,23.770234,279.084101,5.893475,47.27463711915032,23.63731855957516
68.00,2,37.970632,23.762103,121.237956,5.216981,71.73251331262094,35.86625665631047
68.00,3,37.971544,23.760150,112.446075,5.617784,37.94178053837578,18.97089026918789
69.00,1,37.967449,23.770168,279.203446,5.893475,68.62234351186272,34.31117175593136
69.00,2,37.970607,23.762153,121.237956,5.216981,43.46231968166521,21.731159840832603
69.00,3,37.971524,23.760208,112.446075,5.617784,73.4008524036213,36.70042620181065
70.00,1,37.967459,23.770102,278.889257,5.893475,44.43232041364542,22.21616020682271
70.00,2,37.970581,23.762203,121.237956,5.216981,56.79603869705261,28.398019348526304
70.00,3,37.971503,23.760266,112.446075,5.617784,54.56470939428575,27.282354697142875
71.00,1,37.967464,23.770036,274.400264,5.893475,20.0,10.0
71.00,2,37.970556,23.762253,121.237956,5.216981,71.37456071672926,35.68728035836463
71.00,3,37.971479,23.760323,116.914105,5.617784,100.0,50.0
72.00,1,37.967470,23.769969,274.400264,5.893475,49.59619818000922,24.79809909000461
72.00,2,37.970530,23.762303,121.237956,5.216981,69.82602773375736,34.91301386687868
72.00,3,37.971454,23.760378,117.866134,5.617784,53.53864987242065,26.769324936210324
73.00,1,37.967476,23.769902,274.400264,5.893475,20.768326986094742,10.384163493047371
73.00,2,37.970505,23.762353,121.200774,5.216981,73.88895250900235,36.944476254501176
73.00,3,37.971429,23.760434,117.866134,5.617784,81.47737455028795,40.738687275143974
74.00,1,37.967481,23.769836,274.400264,5.893475,64.76417831579904,32.38208915789952
74.00,2,37.970479,23.762402,120.995707,5.216981,66.4033539174917,33.20167695874585
74.00,3,37.971404,23.760490,117.866134,5.617784,37.960489785915044,18.980244892957522
75.00,1,37.967487,23.769769,274.400264,5.893475,76.79732128812839,38.39866064406419
75.00,2,37.970454,23.762452,120.995707,5.216981,75.8635724302869,37.93178621514345
75.00,3,37.971379,23.760545,117.866134,5.617784,59.70914121208444,29.85457060604222
76.00,1,37.967493,23.769702,274.400264,5.893475,29.928132465545215,14.964066232772607
76.00,2,37.970429,23.762502,120.995707,5.216981,68.6085607493869,34.30428037469345
76.00,3,37.971354,23.760601,117.866134,5.617784,20.614492998728082,10.307246499364041
77.00,1,37.967498,23.769636,274.400264,5.893475,45.899523052484646,22.949761526242323
77.00,2,37.970403,23.762552,120.995707,5.216981,55.378268427885345,27.689134213942673
77.00,3,37.971329,23.760656,117.866134,5.617784,59.40785906776107,29.703929533880537
78.00,1,37.967504,23.769569,274.400264,5.893475,81.02004245467283,40.510021227336416
78.00,2,37.970378,23.762602,120.829739,5.216981,53.764950839676054,26.882475419838027
78.00,3,37.971304,23.760712,117.965896,5.617784,83.35794818024515,41.67897409012257
79.00,1,37.967510,23.769502,274.400264,5.893475,73.03925261577155,36.51962630788577
79.00,2,37.970353,23.762652,120.626749,5.216981,49.22412229578207,24.612061147891033
79.00,3,37.971279,23.760767,118.018841,5.617784,44.53374104057697,22.266870520288485
80.00,1,37.967515,23.769436,274.400264,5.893475,51.412222638347515,25.706111319173758
80.00,2,37.970328,23.762703,120.626749,5.216981,82.41849195991503,41.209245979957515
80.00,3,37.971254,23.760823,118.018841,5.617784,48.18354384174,24.09177192087
80.00,4,37.967331,23.774532,229.707852,0.000000,56.70083167675424,28.350415838377117
80.00,5,37.971738,23.758638,38.291786,0.000000,74.53085635879042,37.26542817939521
80.00,6,37.968361,23.774376,152.898572,0.000000,40.650122031867426,20.325061015933713
81.00,1,37.967521,23.769369,274.400264,5.893475,100.0,50.0
81.00,2,37.970303,23.762753,120.626749,5.216981,39.344456207760444,19.672228103880222
81.00,3,37.971229,23.760878,118.018841,5.617784,20.0,10.0
81.00,4,37.967326,23.774522,230.554332,1.000000,77.47185024215047,38.73592512107523
81.00,5,37.971745,23.758645,38.291786,1.000000,28.239102767837426,14.119551383918713
81.00,6,37.968353,23.774381,152.898572,1.000000,58.04060951153804,29.020304755769015
82.00,1,37.967527,23.769302,274.400264,5.893475,58.87056999036481,29.435284995182403
82.00,2,37.970277,23.762803,120.626749,5.216981,43.53878259514137,21.769391297570685
82.00,3,37.971204,23.760934,118.383779,5.617784,89.83867895075713,44.919339475378564
82.00,4,37.967316,23.774503,233.076683,2.000000,68.23119789420006,34.11559894710003
82.00,5,37.971759,23.758660,38.291786,2.000000,53.44305082218853,26.721525411094266
82.00,6,37.968337,23.774390,152.898572,2.000000,97.94364523057558,48.97182261528779
83.00,1,37.967532,23.769236,274.400264,5.893475,52.47205373324776,26.23602686662388
83.00,2,37.970252,23.762853,120.565693,5.216981,75.03222071232616,37.51611035616308
83.00,3,37.971178,23.760988,119.495421,5.617784,34.8446522467046,17.4223261233523
83.00,4,37.967302,23.774474,236.010480,3.000000,81.8898349612013,40.94491748060065
83.00,5,37.971780,23.758682,38.291786,3.000000,43.16000446546111,21.580002232730553
83.00,6,37.968312,23.774405,152.898572,3.000000,38.09237354894939,19.046186774474695
84.00,1,37.967538,23.769169,274.400264,5.893475,34.90918809629771,17.454594048148856
84.00,2,37.970227,23.762903,120.498704,5.216981,71.72476242901925,35.862381214509625
84.00,3,37.971151,23.761043,119.495421,5.617784,57.61283263868804,28.80641631934402
84.00,4,37.967285,23.774434,239.881328,4.000000,56.6122410279878,28.3061205139939
84.00,5,37.971807,23.758712,39.779928,4.000000,64.58437932158996,32.29218966079498
84.00,6,37.968280,23.774425,152.898572,4.000000,26.269709386324962,13.134854693162481
85.00,1,37.967543,23.769102,274.380781,5.893475,94.34810040448289,47.174050202241446
85.00,2,37.970202,23.762954,120.498704,5.216981,73.3867237714569,36.69336188572845
85.00,3,37.971125,23.761098,119.495421,5.617784,34.9889657125521,17.49448285627605
85.00,4,37.967269,23.774381,247.327997,5.000000,51.95965976255925,25.979829881279628
85.00,5,37.971833,23.758758,52.952756,5.000000,100.0,50.0
85.00,6,37.968242,23.774447,152.898572,4.620600,37.722317647092,18.861158823546
86.00,1,37.967549,23.769036,274.377051,5.893475,39.009704531053956,19.504852265526978
86.00,2,37.970177,23.763004,120.498704,5.216981,67.7330918927608,33.8665459463804
86.00,3,37.971099,23.761152,119.495421,5.617784,20.0,10.0
86.00,4,37.967254,23.774316,252.167489,6.000000,54.833289714844575,27.41664485742229
86.00,5,37.971856,23.758815,62.056924,5.728514,82.32939845350252,41.16469922675126
86.00,6,37.968205,23.774470,152.898572,4.620600,88.32347329735236,44.16173664867618
87.00,1,37.967555,23.768969,274.377051,5.893475,100.0,50.0
87.00,2,37.970152,23.763054,120.498704,5.216981,47.81494052573343,23.907470262866713
87.00,3,37.971073,23.761207,119.495421,5.617784,90.62611325927267,45.313056629636336
87.00,4,37.967243,23.774249,256.747542,6.019630,55.39711083234277,27.698555416171384
87.00,5,37.971867,23.758879,76.880846,5.728514,56.72835063973696,28.36417531986848
87.00,6,37.968167,23.774492,152.898572,4.620600,66.53339136872972,33.26669568436486
88.00,1,37.967560,23.768902,274.377051,5.893475,41.47398406528384,20.73699203264192
